player_id,cont_id
235116,"235116_Current"
1422476,"1422476_Current"
1087382,"1087382_Current"
366775,"366775_Current"
738071,"738071_Current"
176573,"176573_Current"
717216,"717216_Current"
617595,"617595_Current"
1336614,"1336614_Current"
1210187,"1210187_Current"
275262,"275262_Current"
1178984,"1178984_Current"
863506,"863506_Current"
891953,"891953_Current"
1172375,"1172375_Current"
1307857,"1307857_Current"
1273576,"1273576_Current"
1076078,"1076078_Current"
1302320,"1302320_Current"
902827,"902827_Current"
840930,"840930_Current"
882909,"882909_Current"
1002677,"1002677_Current"
1004272,"1004272_Current"
1307908,"1307908_Current"
321629,"321629_Current"
539612,"539612_Current"
496570,"496570_Current"
1191484,"1191484_Current"
683336,"683336_Current"
717214,"717214_Current"
240721,"240721_Current"
245202,"245202_Current"
836632,"836632_Current"
859901,"859901_Current"
203378,"203378_Current"
507358,"507358_Current"
1333330,"1333330_Current"
1303960,"1303960_Current"
846673,"846673_Current"
660039,"660039_Current"
1064714,"1064714_Current"
1204741,"1204741_Current"
77385,"77385_Current"
1183709,"1183709_Current"
240714,"240714_Current"
461581,"461581_Current"
701611,"701611_Current"
823072,"823072_Current"
972603,"972603_Current"
1307015,"1307015_Current"
1416877,"1416877_Current"
1033957,"1033957_Current"
1370977,"1370977_Current"
1133028,"1133028_Current"
902834,"902834_Current"
1262531,"1262531_Current"
1204104,"1204104_Current"
1267056,"1267056_Current"
530999,"530999_Current"
231941,"231941_Current"
1230677,"1230677_Current"
867271,"867271_Current"
840926,"840926_Current"
1043567,"1043567_Current"
588635,"588635_Current"
720443,"720443_Current"
1440454,"1440454_Current"
841119,"841119_Current"
990144,"990144_Current"
1188206,"1188206_Current"
1258577,"1258577_Current"
717223,"717223_Current"
902813,"902813_Current"
1269733,"1269733_Current"
951671,"951671_Current"
1048594,"1048594_Current"
691877,"691877_Current"
841118,"841118_Current"
841736,"841736_Current"
1203849,"1203849_Current"
1410532,"1410532_Current"
536879,"536879_Current"
519245,"519245_Current"
897139,"897139_Current"
885446,"885446_Current"
1338402,"1338402_Current"
1297881,"1297881_Current"
1203683,"1203683_Current"
1338336,"1338336_Current"
244921,"244921_Current"
1338946,"1338946_Current"
1260898,"1260898_Current"
799020,"799020_Current"
1133029,"1133029_Current"
1338337,"1338337_Current"
1203885,"1203885_Current"
1293625,"1293625_Current"
1256586,"1256586_Current"
1338434,"1338434_Current"
903847,"903847_Current"
902853,"902853_Current"
502657,"502657_Current"
234897,"234897_Current"
375626,"375626_Current"
625170,"625170_Current"
1260850,"1260850_Current"
1338341,"1338341_Current"
499513,"499513_Current"
736943,"736943_Current"
375629,"375629_Current"
262895,"262895_Current"
1268379,"1268379_Current"
1338250,"1338250_Current"
902800,"902800_Current"
1338253,"1338253_Current"
1338805,"1338805_Current"
1211423,"1211423_Current"
1207194,"1207194_Current"
689433,"689433_Current"
949538,"949538_Current"
925830,"925830_Current"
1207223,"1207223_Current"
1211503,"1211503_Current"
1338256,"1338256_Current"
1261669,"1261669_Current"
1229756,"1229756_Current"
902833,"902833_Current"
1211424,"1211424_Current"
1274437,"1274437_Current"
1274414,"1274414_Current"
238120,"238120_Current"
1203860,"1203860_Current"
733894,"733894_Current"
211632,"211632_Current"
859897,"859897_Current"
996378,"996378_Current"
1338252,"1338252_Current"
1173700,"1173700_Current"
1261753,"1261753_Current"
1261675,"1261675_Current"
1172369,"1172369_Current"
857712,"857712_Current"
902848,"902848_Current"
1338251,"1338251_Current"
