player_id,team_id
372340,55039
1947611,55039
1461782,55039
1182631,55039
1013197,55039
1140799,55039
1525286,55039
1140843,55039
1140843,55039
1866207,55039
2065684,55039
975173,55039
1634303,55039
1592863,55039
988630,55039
1990600,55039
1008871,55039
1655428,55039
1937706,55039
2046419,55039
1606005,55039
1463237,55039
1089964,55039
1984507,55039
2012060,55039
2143879,55039
1937707,55039
1923951,55039
2169554,47696
141072,47696
1484767,47696
1870410,47696
1525303,47696
1099412,47696
919954,47696
1140943,47696
1140945,47696
1596891,47696
1471617,47696
1592653,47696
1488437,47696
1170665,47696
1140927,47696
1494677,47696
1006303,47696
1655335,47696
1008879,47696
1408170,47696
1160527,47696
1538716,47696
2169552,47696
1413546,47696
1009910,47696
1519084,47696
2294929,47696
2267001,47696
2293695,47696
1140875,47696
919662,47696
2162072,47696
2169549,47696
1095725,55027
1416350,55027
1471574,55027
1605031,55027
1020959,55027
1140870,55027
1855780,55027
1140933,55027
1004248,55027
1140934,55027
919485,55027
1655612,55027
1021152,55027
1022302,55027
1112763,55027
1461307,55027
1015235,55027
970834,55027
919942,55027
1140857,55027
1140958,55027
2038163,55027
919749,55027
1212072,55027
1597135,55027
2142460,55027
2351784,55027
1112630,479104
919685,479104
1525309,479104
2267315,479104
2267314,479104
2267339,479104
281093,479104
919770,479104
2267305,479104
2267304,479104
1401968,479104
2267331,479104
2267337,479104
2267307,479104
2267308,479104
2267327,479104
2267329,479104
2267334,479104
1014435,479104
1020321,479104
2267303,479104
