cont_id,associated_id,type
"1029681_None",1029681,Player
"1029681_None",1029681,Player
"1029681_None",1029681,Player
"1029681_None",1029681,Player
"1404139_None",1404139,Player
"1404139_None",1404139,Player
"1404139_None",1404139,Player
"1404139_None",1404139,Player
"1140816_None",1140816,Player
"1140816_None",1140816,Player
"1140961_None",1140961,Player
"1140961_None",1140961,Player
"1140961_None",1140961,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"912144_None",912144,Player
"1525299_None",1525299,Player
"1525299_None",1525299,Player
"1525299_None",1525299,Player
"1525299_None",1525299,Player
"1920160_None",1920160,Player
"1177366_None",1177366,Player
"1177366_None",1177366,Player
"1177366_None",1177366,Player
"1177366_None",1177366,Player
"1177366_None",1177366,Player
"1177366_None",1177366,Player
"1140899_None",1140899,Player
"1140899_None",1140899,Player
"2161836_None",2161836,Player
"2161836_None",2161836,Player
"2161836_None",2161836,Player
"2161836_None",2161836,Player
"2127598_None",2127598,Player
"919555_None",919555,Player
"919555_None",919555,Player
"919555_None",919555,Player
"919555_None",919555,Player
"919555_None",919555,Player
"919555_None",919555,Player
"919555_None",919555,Player
"919555_None",919555,Player
"2002209_None",2002209,Player
"1140962_None",1140962,Player
"1140962_None",1140962,Player
"1140962_None",1140962,Player
"1140962_None",1140962,Player
"1140962_None",1140962,Player
"919738_None",919738,Player
"919738_None",919738,Player
"919738_None",919738,Player
"919738_None",919738,Player
"919738_None",919738,Player
"919738_None",919738,Player
"919738_None",919738,Player
"919738_None",919738,Player
"919738_None",919738,Player
"919738_None",919738,Player
"919738_None",919738,Player
"1004256_None",1004256,Player
"1004256_None",1004256,Player
"1004427_None",1004427,Player
"1004427_None",1004427,Player
"1004427_None",1004427,Player
"1004427_None",1004427,Player
"1004427_None",1004427,Player
"1004427_None",1004427,Player
"1919273_None",1919273,Player
"1919273_None",1919273,Player
"1919273_None",1919273,Player
"1919273_None",1919273,Player
"1919290_None",1919290,Player
"1919290_None",1919290,Player
"1919290_None",1919290,Player
"1919290_None",1919290,Player
"1919290_None",1919290,Player
"1919297_None",1919297,Player
"1919297_None",1919297,Player
"1919330_None",1919330,Player
"1919330_None",1919330,Player
"1919330_None",1919330,Player
"1919330_None",1919330,Player
"1919307_None",1919307,Player
"1919307_None",1919307,Player
"794543_None",794543,Player
"794543_None",794543,Player
"794543_None",794543,Player
"794543_None",794543,Player
"970634_None",970634,Player
"1920270_None",1920270,Player
"1916066_None",1916066,Player
"1916066_None",1916066,Player
"1004247_None",1004247,Player
"1897485_None",1897485,Player
"1897485_None",1897485,Player
"2265920_None",2265920,Player
"2265920_None",2265920,Player
"2265920_None",2265920,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"788969_None",788969,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"285941_None",285941,Player
"981300_None",981300,Player
"981300_None",981300,Player
"981300_None",981300,Player
"981300_None",981300,Player
"981300_None",981300,Player
"981300_None",981300,Player
"981300_None",981300,Player
"1004260_None",1004260,Player
"1004260_None",1004260,Player
"1004260_None",1004260,Player
"1004260_None",1004260,Player
"1185396_None",1185396,Player
"1185396_None",1185396,Player
"1185396_None",1185396,Player
"1185396_None",1185396,Player
"930851_None",930851,Player
"930851_None",930851,Player
"930851_None",930851,Player
"930851_None",930851,Player
"930851_None",930851,Player
"930851_None",930851,Player
"930851_None",930851,Player
"919527_None",919527,Player
"919527_None",919527,Player
"919527_None",919527,Player
"1004540_None",1004540,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"1004547_None",1004547,Player
"782500_None",782500,Player
"782500_None",782500,Player
"782500_None",782500,Player
"782500_None",782500,Player
"782500_None",782500,Player
"782500_None",782500,Player
"782500_None",782500,Player
"782500_None",782500,Player
"782500_None",782500,Player
"2053850_None",2053850,Player
"2053850_None",2053850,Player
"359288_None",359288,Player
"359288_None",359288,Player
"359288_None",359288,Player
"359288_None",359288,Player
"359288_None",359288,Player
"359288_None",359288,Player
"882322_None",882322,Player
"882322_None",882322,Player
"882322_None",882322,Player
"882322_None",882322,Player
"882322_None",882322,Player
"882322_None",882322,Player
"1140920_None",1140920,Player
"1140920_None",1140920,Player
"1140920_None",1140920,Player
"1140920_None",1140920,Player
"1140846_None",1140846,Player
"1919291_None",1919291,Player
"966618_None",966618,Player
"966618_None",966618,Player
"966618_None",966618,Player
"966618_None",966618,Player
"966618_None",966618,Player
"966618_None",966618,Player
"1107604_None",1107604,Player
"1107604_None",1107604,Player
"1107604_None",1107604,Player
"1095734_None",1095734,Player
"1095734_None",1095734,Player
"1095734_None",1095734,Player
"997038_None",997038,Player
"997038_None",997038,Player
"997038_None",997038,Player
"997038_None",997038,Player
"997038_None",997038,Player
"997038_None",997038,Player
"997038_None",997038,Player
"997038_None",997038,Player
"997038_None",997038,Player
"1923776_None",1923776,Player
"1923776_None",1923776,Player
"1923776_None",1923776,Player
"1923776_None",1923776,Player
"1923776_None",1923776,Player
"1095733_None",1095733,Player
"1095733_None",1095733,Player
"1095733_None",1095733,Player
"1095733_None",1095733,Player
"1525284_None",1525284,Player
"1525284_None",1525284,Player
"1525284_None",1525284,Player
"1525284_None",1525284,Player
"1525284_None",1525284,Player
"1525284_None",1525284,Player
"1994372_None",1994372,Player
"1140894_None",1140894,Player
"1140894_None",1140894,Player
"1140894_None",1140894,Player
"1140894_None",1140894,Player
"1013427_None",1013427,Player
"1013427_None",1013427,Player
"1013427_None",1013427,Player
"1013427_None",1013427,Player
"1013427_None",1013427,Player
"1013427_None",1013427,Player
"1013427_None",1013427,Player
"1407530_None",1407530,Player
"1407530_None",1407530,Player
"1407530_None",1407530,Player
"1407530_None",1407530,Player
"1942512_None",1942512,Player
"1942512_None",1942512,Player
"1957278_None",1957278,Player
"1957278_None",1957278,Player
"1095721_None",1095721,Player
"1095721_None",1095721,Player
"1095721_None",1095721,Player
"1095721_None",1095721,Player
"1095721_None",1095721,Player
"1095721_None",1095721,Player
"1095721_None",1095721,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919342_None",919342,Player
"919462_None",919462,Player
"919462_None",919462,Player
"919462_None",919462,Player
"919462_None",919462,Player
"919462_None",919462,Player
"919462_None",919462,Player
"919462_None",919462,Player
"1525294_None",1525294,Player
"1525294_None",1525294,Player
"1525294_None",1525294,Player
"1525294_None",1525294,Player
"1525294_None",1525294,Player
"1525294_None",1525294,Player
"1525294_None",1525294,Player
"1140829_None",1140829,Player
"1140829_None",1140829,Player
"1095728_None",1095728,Player
"1095728_None",1095728,Player
"1095728_None",1095728,Player
"1919276_None",1919276,Player
"1919276_None",1919276,Player
"1919276_None",1919276,Player
"1010827_None",1010827,Player
"1010827_None",1010827,Player
"1457867_None",1457867,Player
"1140818_None",1140818,Player
"1140818_None",1140818,Player
"1140818_None",1140818,Player
"1140818_None",1140818,Player
"1140818_None",1140818,Player
"1525306_None",1525306,Player
"1525306_None",1525306,Player
"1525306_None",1525306,Player
"1525306_None",1525306,Player
"1140911_None",1140911,Player
"1140911_None",1140911,Player
"1140911_None",1140911,Player
"1140911_None",1140911,Player
"1000440_None",1000440,Player
"1000440_None",1000440,Player
"1000440_None",1000440,Player
"1546502_None",1546502,Player
"1546502_None",1546502,Player
"1546502_None",1546502,Player
"1546502_None",1546502,Player
"919768_None",919768,Player
"919768_None",919768,Player
"1140922_None",1140922,Player
"1140922_None",1140922,Player
"1140922_None",1140922,Player
"1140922_None",1140922,Player
"1140922_None",1140922,Player
"1004249_None",1004249,Player
"1004249_None",1004249,Player
"1004249_None",1004249,Player
"1004249_None",1004249,Player
"1004249_None",1004249,Player
"919632_None",919632,Player
"919632_None",919632,Player
"919632_None",919632,Player
"919632_None",919632,Player
"919632_None",919632,Player
"919632_None",919632,Player
"919632_None",919632,Player
"919632_None",919632,Player
"919632_None",919632,Player
"919632_None",919632,Player
"1008634_None",1008634,Player
"1008634_None",1008634,Player
"1063163_None",1063163,Player
"1063163_None",1063163,Player
"1063163_None",1063163,Player
"1063163_None",1063163,Player
"1063163_None",1063163,Player
"1063163_None",1063163,Player
"1063163_None",1063163,Player
"1063163_None",1063163,Player
"1063163_None",1063163,Player
"1063163_None",1063163,Player
"2003720_None",2003720,Player
"2003720_None",2003720,Player
"2003720_None",2003720,Player
"2003720_None",2003720,Player
"1140842_None",1140842,Player
"1597138_None",1597138,Player
"972819_None",972819,Player
"972819_None",972819,Player
"972819_None",972819,Player
"972819_None",972819,Player
"972819_None",972819,Player
"1182630_None",1182630,Player
"864774_None",864774,Player
"864774_None",864774,Player
"864774_None",864774,Player
"864774_None",864774,Player
"864774_None",864774,Player
"864774_None",864774,Player
"864774_None",864774,Player
"864774_None",864774,Player
"864774_None",864774,Player
"997190_None",997190,Player
"997190_None",997190,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"372340_None",372340,Player
"1947611_None",1947611,Player
"1461782_None",1461782,Player
"1182631_None",1182631,Player
"1013197_None",1013197,Player
"1013197_None",1013197,Player
"1013197_None",1013197,Player
"1013197_None",1013197,Player
"1013197_None",1013197,Player
"1140799_None",1140799,Player
"1140843_None",1140843,Player
"1140843_None",1140843,Player
"1140843_None",1140843,Player
"1866207_None",1866207,Player
"975173_None",975173,Player
"975173_None",975173,Player
"975173_None",975173,Player
"975173_None",975173,Player
"975173_None",975173,Player
"975173_None",975173,Player
"975173_None",975173,Player
"975173_None",975173,Player
"975173_None",975173,Player
"1634303_None",1634303,Player
"1634303_None",1634303,Player
"1634303_None",1634303,Player
"1634303_None",1634303,Player
"1634303_None",1634303,Player
"1634303_None",1634303,Player
"1592863_None",1592863,Player
"1592863_None",1592863,Player
"1592863_None",1592863,Player
"988630_None",988630,Player
"988630_None",988630,Player
"988630_None",988630,Player
"988630_None",988630,Player
"988630_None",988630,Player
"988630_None",988630,Player
"988630_None",988630,Player
"988630_None",988630,Player
"988630_None",988630,Player
"988630_None",988630,Player
"988630_None",988630,Player
"1008871_None",1008871,Player
"1008871_None",1008871,Player
"1008871_None",1008871,Player
"1655428_None",1655428,Player
"1606005_None",1606005,Player
"1463237_None",1463237,Player
"1089964_None",1089964,Player
"1089964_None",1089964,Player
"1089964_None",1089964,Player
"2169554_None",2169554,Player
"2169554_None",2169554,Player
"2169554_None",2169554,Player
"2169554_None",2169554,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"141072_None",141072,Player
"1484767_None",1484767,Player
"1484767_None",1484767,Player
"1870410_None",1870410,Player
"1870410_None",1870410,Player
"1525303_None",1525303,Player
"1525303_None",1525303,Player
"1525303_None",1525303,Player
"1525303_None",1525303,Player
"1525303_None",1525303,Player
"1525303_None",1525303,Player
"1525303_None",1525303,Player
"1525303_None",1525303,Player
"1525303_None",1525303,Player
"1099412_None",1099412,Player
"1099412_None",1099412,Player
"1099412_None",1099412,Player
"1099412_None",1099412,Player
"919954_None",919954,Player
"919954_None",919954,Player
"1140943_None",1140943,Player
"1140943_None",1140943,Player
"1140943_None",1140943,Player
"1140945_None",1140945,Player
"1140945_None",1140945,Player
"1140945_None",1140945,Player
"1596891_None",1596891,Player
"1596891_None",1596891,Player
"1596891_None",1596891,Player
"1596891_None",1596891,Player
"1596891_None",1596891,Player
"1596891_None",1596891,Player
"1596891_None",1596891,Player
"1471617_None",1471617,Player
"1471617_None",1471617,Player
"1471617_None",1471617,Player
"1592653_None",1592653,Player
"1592653_None",1592653,Player
"1592653_None",1592653,Player
"1592653_None",1592653,Player
"1592653_None",1592653,Player
"1488437_None",1488437,Player
"1488437_None",1488437,Player
"1488437_None",1488437,Player
"1488437_None",1488437,Player
"1170665_None",1170665,Player
"1170665_None",1170665,Player
"1170665_None",1170665,Player
"1140927_None",1140927,Player
"1140927_None",1140927,Player
"1140927_None",1140927,Player
"1494677_None",1494677,Player
"1494677_None",1494677,Player
"1494677_None",1494677,Player
"1006303_None",1006303,Player
"1006303_None",1006303,Player
"1006303_None",1006303,Player
"1006303_None",1006303,Player
"1006303_None",1006303,Player
"1006303_None",1006303,Player
"1655335_None",1655335,Player
"1655335_None",1655335,Player
"1655335_None",1655335,Player
"1655335_None",1655335,Player
"1008879_None",1008879,Player
"1008879_None",1008879,Player
"1008879_None",1008879,Player
"1008879_None",1008879,Player
"1008879_None",1008879,Player
"1408170_None",1408170,Player
"1408170_None",1408170,Player
"1160527_None",1160527,Player
"1160527_None",1160527,Player
"1538716_None",1538716,Player
"1538716_None",1538716,Player
"1538716_None",1538716,Player
"1538716_None",1538716,Player
"1413546_None",1413546,Player
"1413546_None",1413546,Player
"1413546_None",1413546,Player
"1413546_None",1413546,Player
"1413546_None",1413546,Player
"1009910_None",1009910,Player
"1009910_None",1009910,Player
"1009910_None",1009910,Player
"1009910_None",1009910,Player
"1009910_None",1009910,Player
"1009910_None",1009910,Player
"2267001_None",2267001,Player
"2267001_None",2267001,Player
"2267001_None",2267001,Player
"2267001_None",2267001,Player
"1140875_None",1140875,Player
"1140875_None",1140875,Player
"919662_None",919662,Player
"919662_None",919662,Player
"919662_None",919662,Player
"919662_None",919662,Player
"919662_None",919662,Player
"919662_None",919662,Player
"919662_None",919662,Player
"2162072_None",2162072,Player
"1095725_None",1095725,Player
"1095725_None",1095725,Player
"1416350_None",1416350,Player
"1416350_None",1416350,Player
"1471574_None",1471574,Player
"1471574_None",1471574,Player
"1471574_None",1471574,Player
"1471574_None",1471574,Player
"1471574_None",1471574,Player
"1605031_None",1605031,Player
"1605031_None",1605031,Player
"1605031_None",1605031,Player
"1020959_None",1020959,Player
"1020959_None",1020959,Player
"1140870_None",1140870,Player
"1140870_None",1140870,Player
"1140870_None",1140870,Player
"1140870_None",1140870,Player
"1140870_None",1140870,Player
"1140870_None",1140870,Player
"1140870_None",1140870,Player
"1855780_None",1855780,Player
"1140933_None",1140933,Player
"1140933_None",1140933,Player
"1140933_None",1140933,Player
"1140933_None",1140933,Player
"1140933_None",1140933,Player
"1004248_None",1004248,Player
"1004248_None",1004248,Player
"1004248_None",1004248,Player
"1004248_None",1004248,Player
"1004248_None",1004248,Player
"1004248_None",1004248,Player
"1140934_None",1140934,Player
"1140934_None",1140934,Player
"1140934_None",1140934,Player
"919485_None",919485,Player
"919485_None",919485,Player
"919485_None",919485,Player
"919485_None",919485,Player
"919485_None",919485,Player
"1655612_None",1655612,Player
"1021152_None",1021152,Player
"1022302_None",1022302,Player
"1022302_None",1022302,Player
"1112763_None",1112763,Player
"1112763_None",1112763,Player
"1112763_None",1112763,Player
"1112763_None",1112763,Player
"1461307_None",1461307,Player
"1461307_None",1461307,Player
"1015235_None",1015235,Player
"1015235_None",1015235,Player
"1015235_None",1015235,Player
"1015235_None",1015235,Player
"970834_None",970834,Player
"970834_None",970834,Player
"919942_None",919942,Player
"919942_None",919942,Player
"919942_None",919942,Player
"1140857_None",1140857,Player
"1140857_None",1140857,Player
"1140857_None",1140857,Player
"1140958_None",1140958,Player
"1140958_None",1140958,Player
"1140958_None",1140958,Player
"1140958_None",1140958,Player
"1140958_None",1140958,Player
"919749_None",919749,Player
"919749_None",919749,Player
"919749_None",919749,Player
"919749_None",919749,Player
"919749_None",919749,Player
"1212072_None",1212072,Player
"1597135_None",1597135,Player
"1597135_None",1597135,Player
"1112630_None",1112630,Player
"1112630_None",1112630,Player
"1112630_None",1112630,Player
"1112630_None",1112630,Player
"1112630_None",1112630,Player
"919685_None",919685,Player
"919685_None",919685,Player
"919685_None",919685,Player
"919685_None",919685,Player
"919685_None",919685,Player
"919685_None",919685,Player
"1525309_None",1525309,Player
"1525309_None",1525309,Player
"2267315_None",2267315,Player
"2267315_None",2267315,Player
"2267315_None",2267315,Player
"2267314_None",2267314,Player
"2267314_None",2267314,Player
"2267314_None",2267314,Player
"2267339_None",2267339,Player
"2267339_None",2267339,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"281093_None",281093,Player
"919770_None",919770,Player
"919770_None",919770,Player
"919770_None",919770,Player
"919770_None",919770,Player
"919770_None",919770,Player
"919770_None",919770,Player
"2267304_None",2267304,Player
"1401968_None",1401968,Player
"1401968_None",1401968,Player
"1401968_None",1401968,Player
"1401968_None",1401968,Player
"2267331_None",2267331,Player
"2267337_None",2267337,Player
"2267337_None",2267337,Player
"2267337_None",2267337,Player
"2267307_None",2267307,Player
"2267307_None",2267307,Player
"2267307_None",2267307,Player
"2267307_None",2267307,Player
"2267307_None",2267307,Player
"2267327_None",2267327,Player
"2267327_None",2267327,Player
"2267327_None",2267327,Player
"2267329_None",2267329,Player
"2267329_None",2267329,Player
"2267329_None",2267329,Player
"2267334_None",2267334,Player
"2267334_None",2267334,Player
"1014435_None",1014435,Player
"1014435_None",1014435,Player
"1014435_None",1014435,Player
"1014435_None",1014435,Player
"1014435_None",1014435,Player
"1014435_None",1014435,Player
"1014435_None",1014435,Player
"1020321_None",1020321,Player
"1020321_None",1020321,Player
"1020321_None",1020321,Player
"2267303_None",2267303,Player
"2267303_None",2267303,Player
